ID;OrgId;Question
1779;f563594d-5729-49ce-8a06-004860ba45a8;where is Abiqua Falls Oregon
1780;c24e02ef-83f7-47b1-aabc-ab40537d71a1;where is Dexter  s apartment in Miami
1781;cca97865-833a-412f-8198-857ed2bb407c;where is david Geffen hall at Lincoln Center
1782;0ce308e3-91d3-445f-9504-a57d33ca423c;where is robert mingea cardiologist Austin
1783;cdd015db-4937-4712-bf01-4bcd673f58f7;where is Electra Texas
1784;dbb2bf63-abed-4824-bba2-1afea76607b7;what province is Moscow in
1785;030783c9-8f37-4c06-9c9d-2bd32df8bc62;where is Clewiston Florida
1786;abc67491-cb58-4229-9360-b7be9fd55c8f;where is Beech gate Boston
1787;3c2af9f2-a3a8-451d-8efe-4a5f2a2e8e30;where is Boston Fan Pier located
1788;ba9a9d5d-26ff-4b4e-a82a-0eced78ec90d;where do i buy Bamboo plants Toronto
1789;ed135d71-494f-4883-a042-9dbf3d607fa2;where is Portland Michigan
1790;2991961f-10c6-483c-a6d8-bc90b63f64c1;where is Belle Fourche
1791;caec4df1-c050-4614-831f-1f86691b0656;where is Wimauma Florida located
1792;5437ed8e-28f2-4e08-9ac6-eeb996f68cc3;where is Stanchfield Minnesota
1793;b4ffc727-fbb9-4048-8621-e31eb7fef33c;what state is the adelaide  s North Road Cemetery
1794;6ec50e15-72e9-440d-906c-911e480b1f03;where is Briarwood subdivision in liberty Illinois
1795;9a9a1dd4-2e00-4736-b8eb-11793cc046d0;where do you find water slimes in Slime Rancher
1796;714c4c69-219d-4005-b8be-1203cb6997b0;where is Eastland Texas located
1797;01357b8d-a0fd-4d85-b793-d53905e0b039;where is the walking dead filmed in Georgia
1798;0c972031-8dbe-451a-be1e-bc91d43cc3f3;where is the city of Barboursville located
1799;1ac6faf4-c899-422d-8fa2-bdd92b43004c;where is south Louisiana
1800;05b6b9b2-9c39-4ed3-8950-42138ef0e4e2;where is decanter ARK
1801;5b0853f2-16b5-4c20-8848-e6924080557d;where is the closest shake Shack
1802;3ee2e9a6-853b-4771-b3eb-9276a4a53ae6;what region is Dakar
1803;2a7069bb-2f13-4fe7-b49b-62a0845b39df;where is the original London Bridge located
1804;a5011062-8588-48c7-b562-85e0fb3fb7c0;where was Giles Corey born
1805;e39a459b-0af5-46ae-b5c7-0e13b3148f70;where is Biggs California
1806;80abb143-27c9-4fee-aacb-993c62764af2;where is Longville Minnesota
1807;ea154812-31d9-4974-babb-d65dbb5158ee;what is the closest airport to Piedmont
1808;79d5b897-b258-4b8e-ac63-5cc81c8478c4;which city is located in the Great Plains region of Texas
1809;43d1614d-62b4-4f62-9fb0-17ed53a7a3d0;where is city of Menfi
1810;397d75e4-227f-4150-ac83-b5bce6b6d02d;where is newton Wisconsin
1811;36e6dd9e-e39b-47c8-b5a8-0c76e065cd45;where is windsor Virginia
1812;a2e1c8e8-8a40-46eb-94f2-b519da59129c;where is air Laucala situated
1813;a2159a16-e14d-4464-b06f-36b6bf987210;where is Greenfield California
1814;c07e9f6c-837b-4290-b29b-244aae202e9e;where is Miralago
1815;06dd9daf-7ee7-425a-a65b-83da10d78a45;where is Ridgewood New York located
1816;d1eb7393-f232-44e6-8728-16de06eee7d9;where is Pulaski tech Arts Building
1817;5a9486be-d983-481f-81f7-374ac2e2b40a;what town is Shirley New York in
1818;5e45890d-a9e1-4551-b95e-1314598cd77d;where is jesse Pearson  s place of Burial
1819;9fc64a1f-8fbb-4e1f-80b9-e7a49957d153;what is the county for Decatur Indiana
1820;7255a71c-772b-4ded-8d21-eb7765df0248;where is gold diggers secret of Bear Mountain from
1821;053b70e6-3f77-4a73-9947-28248bbdea78;where is Viera Florida
1822;279ed320-fb41-4b99-9a0c-e0be31d0150a;what province is Waterford Michigan under
1823;f5d3292d-69c9-40d1-840f-3d8ea34df610;where is Caba
1824;7279b0ff-130b-40c6-85d8-bb5d90c4b708;where the glacial erosion occur in Yellowstone Park
1825;ec70a182-340c-4d8f-aa1d-e6b528fd80ca;where is Counce Tennessee
1826;429d6f89-b025-4e17-8785-26dead16e85a;where is Monrovia Reykjavik located
1827;79ff83ec-4ba9-4984-8e6c-a4f1352c2c72;what state is paris France in
1828;ebca222a-8110-4ce0-acfc-a5a8b47b656c;where is Sonora Mexico
1829;cf22b61d-7fdc-40e4-9e86-8820d868f23a;where is Louisiana located in the United States
1830;28a3f016-559f-46f7-ba8d-bf80468b676f;where is Monroe County Florida
1831;0b196393-b771-4485-8c2e-001eddaa14a8;where is the surname Garo from
1832;cb4fc3c6-643a-4891-aceb-f0dd23522dfb;which were the state that Daniel Boone lost
1833;341b5320-26b3-4b7a-a88b-8537cf787e45;where is bath Michigan
1834;da01951b-7aa7-4077-96d2-c11add478032;what is the ocean at Fire Island
1835;3a775b57-d33c-4a4c-b274-8e34be11d085;where do pro athletes live in New York
1836;c8987584-84d7-4fd7-a452-b468a147940a;what street flood in Kenner Louisiana
1837;67a60963-76b9-4ad1-bbd3-0a215beecf59;what is the absolute location of Oceania
1838;c5f08518-ed21-4a2f-a353-3df188f5b711;where is Texas Roadhouse
1839;5ccd684a-5865-4160-a26a-2050ec4b300a;what state is camp growl Australia in
1840;fb4ef61e-0dc5-4bf6-ac52-90bb6c810dff;where is waldecker in Germany
1841;e4c5f0b0-7a6a-4412-9ed5-a0a676b5b244;where is Triglav np Slovenia
1842;36e649f6-7eda-4de3-bce6-cbecf5bb2412;where is Standing Rock
1843;a068b399-3042-4477-9af6-8c8cb2ac6429;where is Cupertino
1844;c45494e5-01e8-45b9-b465-63520690b66e;where are Victoria Falls
1845;b88492ad-2f3f-4da5-a327-364569cff5f2;where is Wabash Indiana located
1846;b46de6b8-f875-4026-a35c-beb16222a49f;where is Gaston South Carolina
1847;2413cbfb-8b3c-4ad9-a5a9-326239b6b4c9;where is Armonk
1848;c05c6b90-7f36-4620-8152-8f88f6643a18;what state border Michigan
1849;89152637-7446-4511-a6fa-1789dc02029b;where is billy bob Thornton from
1850;baf7005a-9009-46ae-a774-9107d66151fe;which climate zone is the largest in Canada
1851;dba9029e-d219-43bf-8dfe-6ae619976e35;what zone is earthen forge in Eso
1852;49c2734d-d05e-4ea5-9376-6b3588ec97f5;where is the Taiga located at
1853;6efcf5a8-3932-4725-992a-0abf58bff9b2;where is Crooked Stick Golf Course
1854;d43e3aa2-6342-4b9b-8d05-8b19c6f18192;where is Boerne Texas
1855;ecad2847-63f5-439a-8412-9ec0ccc8f6e8;where is Coupland Texas
1856;7feb70d8-4ae1-4fb7-bc51-c282717ee748;which part of South Africa is Lowveld
1857;284a8d3d-3e71-407d-8023-3803950dbf07;where is trumps estate in New Jersey
1858;70fa60bb-e98a-431d-bb4f-7464a9c60b75;where is rumors bar in New Jersey
1859;67461fd0-22a9-4338-a90b-9d3c2ab2eef3;where is Del Mar California
1860;5eacdefa-42ff-4dac-bfba-c1dfa05b9222;where is Guthrie hospital located in New York
1861;aeeca7cc-80f5-4f86-8c4d-02b421ef4993;what is sub Saharan african Hangar
1862;6856ffd8-145b-4e7e-97a4-d3cfe843e404;which country was part of the war but never signed the treaty of Versailles
1863;9ac6cbff-c8c9-46d8-883d-7c4a875c5b8e;where is Kings Island
1864;3ec324be-94fe-46b3-b841-0a81d7237aa7;where is Chinatown in Sydney
1865;8b267164-ef11-49d1-916b-6cf753894e2c;what zone is Heathrow Airport in
1866;3025e749-acdf-42f3-97a1-49e1d27ba2d8;where is Glengary bridge in Mesick Michigan
1867;54f83189-96a1-4e70-9b69-2791ec474cd8;where is Hammonton New Jersey
1868;dc26a926-dec9-4e6b-947c-050b6d18b173;where is Chickamauga circle on Tuscaloosa
1869;36d9b44e-300c-4b57-b7e2-cc6e191a0a84;which airport is closest to Van Nuys California
1870;2872f484-086b-4b05-997f-9ab552f27184;where is zandouka located in Lebanon
1871;4b45db6a-dcce-4ece-85d3-c002effb03a8;where is lil Wayne from
1872;3360e431-3b35-4e67-ab76-be109070062c;where is Mount Vesuvius
1873;b76b3869-d3f2-4c63-b1b3-a7f42d6dc93e;where is Georgetown Georgia
1874;6ff264bd-de1e-43d7-afa7-3ab50f78f3f9;where is the Great Canyon
1875;4b87722f-e496-4756-b227-c5495da198cd;which neighborhood is Englewood in Chicago
1876;17483cf8-e910-428a-830a-3d0e2a02ba4b;where is Double Adobe Arizona
1877;c09c0dc0-26e0-4a22-901e-0d4b7cd3381d;what state have reported Zika in the United States
1878;6d0ba5cb-b441-4cd1-8bbf-5edddc3d4f8c;where is California Maryland
1879;5e42b6f5-cc4e-47d6-b04f-4c6f0d5fb2a3;where is the Great Wolf Lodge
1880;0a7b2662-a7ba-4e50-bdf1-47b961ab30a9;where is Tunitas Creek
1881;e99df4a8-653d-4a91-876d-70586f8d2590;where is Castroville
1882;d148aeb8-d48c-4641-884f-bb26d0162c54;what region is Ypsilanti
1883;ad8d5f12-c033-4ddd-90f8-2492310d4734;which county is Smethwick in
1884;421474ce-c994-4a98-8195-db5bd383534e;where is Mount Greylock
1885;3823880d-b36f-4c4d-b0ef-1a4a18fd7966;where is the superior Vena Cava located
1886;7f78c975-e692-46d4-996c-df689c6ea6d4;where is my district in Colorado
1887;8aa3bbd1-4084-4ad1-8422-d826a0c6e972;where is sf City hall located
1888;7f1849dc-f984-4110-beda-7f81fb2dc0d5;where is matt Rinaldi from
1889;4fee4448-2f79-4b60-afd6-3ca9e3405c07;where is Jarvis
1890;9e8225d2-32c0-421d-be10-3437463e0d9e;where is Quincy Michigan
1891;c296898a-5730-4d7a-9dc9-af470f5860ce;where is Cala Millor
1892;52c7982e-14ac-4b03-9039-7786836a8293;where is North Powder Oregon
1893;376e550e-7c0b-4dd4-895f-c086be7fb35e;where is Tombstone Arizona located
1894;017ab66c-65ce-40df-b443-14e23dab7579;what park is Mamquam Mountain in
1895;b520b13e-58c4-4e5a-8c7b-ce5f8df2a229;where is Italy located geographically
1896;c3a77710-d0cc-4cdc-b375-d5850407792f;where is st Bonaventure
1897;407e36cb-84dc-462f-9295-5272eb265814;what is the Piedmont triangle region in North Carolina
1898;493d186c-92f3-4b19-86ea-e0e79b5d9c14;where is Dungeness Crab from
1899;553211d9-f98e-4991-8384-079a191991aa;where is Fitchburg Massachusetts
1900;b6e90138-a7b0-41bc-9c7c-c7741a4ab608;where was pod racing filmed in Turkey
1901;947abc99-1f40-41df-a761-b9ffff03fdfa;where is Prince Edward Island located
1902;6a8c7275-2a92-41a2-978b-3e871ecce540;what  s unique about sea of Galilee
1903;9dcb584b-9fc5-4569-9c46-d65dd52f7775;where is The Black Hills
1904;818fde57-d586-49a5-8e74-f4bb30524529;where was George Washington from
1905;4dbda6cf-18f9-4f08-8978-13f2321b6eb6;where is Clovis New Mexico
1906;8dd1b1f0-0686-43a4-8f72-904cbae6cd86;which island in Africa is located both sides of the Equator
1907;29118127-7e4d-4790-b9e5-114190149e90;what is the approximate grid location of Guam
1908;514cc895-3ed8-493d-95e6-33d9822edd86;where is Conecuh County Alabama
1909;2e4b9f34-b874-4dd6-87f1-3ffcb0d99ce9;where is sleepless furniture made in Norway
1910;edb8f926-8198-4d79-98de-c8276feef999;where was the mediterranean Gecko introduced
1911;4f2f297d-2303-413a-a1be-3164d00f91da;where is Crabby
1912;2e5f948c-66a9-477e-a323-1a675db618cc;what parish is Simsboro in
1913;0ac535d8-4612-496d-82cd-b7cf58d476ad;which island to visit in Hawaii
1914;829ed62c-8d79-4712-b431-7b0316bcbfe8;where is thermal California
1915;fb8fba14-7a1a-4bc6-8cd1-c58de64f0e14;where on the map is Israel located
1916;57cacd10-e960-40c6-a459-32d224443428;where is the Willamette Stone located
1917;f88bedb3-3e08-452d-ba2c-fc565d6d300e;where do geese Roost
1918;4e584952-bd25-4353-88f6-499b690bb82a;what is the name of the a frame building in New York City
1919;1e7d18e3-40ef-4052-93b7-5214741d9bb6;where is tracy  s landing Maryland
1920;4e6a8cbb-7a71-4923-9898-582e84a63aab;where is the Taubman Center
1921;e0246948-7325-48d1-a5cd-d2005b85c62b;what state is Bourbon Street in
1922;ec74d40e-4f47-4e79-bdb8-660746efb97c;where does Tundra begin in Ontario
1923;872324bf-6a9f-48d0-9827-bfb0169059d1;where is charming California
1924;67bd2d65-923e-4c9f-b4cb-6179d5820101;where is Santa Monica California
1925;0d40c4d0-bdf7-4898-a208-c86a658b786c;where is Dubina Texas
1926;7738f3f2-6576-4d62-9dd1-a563207b461b;where is Sunnyside Plantation
1927;47c91926-4805-4bb4-9cf1-41679222afa5;where is longviw Texas
1928;c8c268b3-3325-444e-8b87-e87016727467;where is North Houston
1929;14923125-6594-4194-bbf0-fa7b43b62548;what region is Ocklawaha Florida in
1930;4db9934a-6802-4916-b1a3-8e3bb87d9571;which state is the largest state by Square Mile in the us
1931;66d22faf-e4d7-4692-8cab-a397ca8498d6;where is army base in Guam
1932;b267f034-4028-49fe-8612-1c4561dc4fc9;where is Jalisco located
1933;e655d2ca-bef6-4245-9801-adf6094095c9;where is Corea
1934;6d70d5ea-8030-487d-9671-843629f0b8e4;where is Mercer Community College located at
1935;f5382c8e-6e4f-4d01-97e1-9fe7f630085b;what state is Mystic Seaport located
1936;81d16573-c894-4732-a671-68707439a1a8;where is Higginsville Missouri
1937;cdc4117d-3a63-49a1-9749-cb2b2671e030;where is Des Allemands Louisiana close too
1938;e10bb1fd-4242-4d96-a833-51dcc6b24c8c;what is the most dangerous city in New Jersey
1939;c529e886-a10d-4b7d-a62b-c87072250dc0;where is Fremont Nebraska
1940;2bbae269-5d2e-46f6-b42a-b238d3c00110;what state is the city Evergreen
1941;014491e9-6428-445b-967c-a37f3aa64e7b;where is Canyon County
1942;e4926d7f-2509-490b-899f-32b244659dfa;what terminal is spirit airlines located at SeaTac
1943;216b94c0-0b04-4178-b977-99a111513659;where is Piccadilly theatre
1944;63f15ed9-d8df-411b-ab4d-241da6c5f874;where is Roper North Carolina
1945;f2ddee29-62d8-43f7-a018-00b76c9f5ca6;where is Dijon France
1946;baa6853d-120c-4566-a413-29e6725431cf;where is Leah Messer live
1947;847fd787-9d7a-49b8-91cf-859562601976;where is Paradise City located
1948;e2ffa468-efde-4745-952d-badcaf6dabc2;where is port St John Florida
1949;c81da297-feb1-48f6-8288-c25f93357964;where do i get my birth certificate from in Queensland
1950;262231c6-0d4f-46f3-b034-e8c789ce5066;where is Greenville Louisiana
1951;df67aaea-74b5-43a4-b520-3f95bfa5355d;where is Jerusalem located
1952;715e6607-4f89-4230-ab85-56ca677a2220;what suburb do the hispanics live in Louisiana
1953;ff967a6c-d9d0-4ac7-abb4-c6c12eb48edd;what tax region is brighton Massachusetts 02135
1954;f5222432-9382-4e4e-af09-b39f84fbaf96;where is Uma located
1955;58b90033-0f5e-49bd-9472-1dda24c0d7f5;where is columbus Georgia located
1956;accaaa10-b06c-4b11-b9e4-24bd3f845e44;what is the county for Corona
1957;9e4ff4fd-87fb-4dac-bbb1-51ea4d99a3a4;where to find pearl sand in Eso
1958;436ee5ce-a074-4b61-8875-483270ea58e1;what is the town of Cabo San Lucas like
1959;31276064-0303-445a-93fe-4b9afcb7fdd8;what state is canberra in Australia
1960;7f15c88b-8a16-4ecb-82c5-fd707e336fda;what part of Texas is Lantana Texas in
1961;fc35a48d-c507-45da-8178-daebfc0f0a2f;where is Magic Springs
1962;049b23f2-6f8f-4eb2-88a0-2ba7e3a1511a;where is University of Bridgeport located
1963;3372c66e-1521-4cd8-abae-9a641148d8bf;where is Parry Sound
1964;3364a135-d001-4634-9a3f-5df66c2831cc;where is Ulster Ireland
1965;c88246eb-53e0-438a-9c30-5b03a0be5f9d;where is Bouvet Island
1966;7028b35e-50c2-4ad9-9c36-527817644ed4;what is the most amazing place to visit in Europe
1967;eeaeaaa3-2d8e-4248-bc05-0e0bdc66ba63;where did jesus pray in Capernaum
1968;2348f524-0367-42bf-9c18-9fa6b42368b5;where is Provo River
1969;a9aa5c95-80d1-4508-8340-2d58b249fb00;where is Vero Beach located
1970;8ca64933-f17a-4ae8-9e44-9ae44b992736;where is Tellico Plains Tennessee
1971;0eff07ce-df71-47bc-97fd-6ff73a5f8e19;where is Phenix City
1972;29826085-907c-485a-915d-1f63ba02aaf3;where is the fall zone in North Carolina
1973;917e34c5-29ce-4d9d-a2de-c68f1c5efdb5;what state is Alameda in
1974;1f2de599-7b56-4654-b0fa-e6269d3f8095;what two european nations conquered South America
1975;7d8e7d57-f3fd-4af0-8b03-7e28540e8a74;what time zone is Jackson Hole Wyoming
1976;887fc114-2005-484c-90f8-778c6236a6d5;where is Montana Carmel Cemetery in Manistee Michigan
1977;bdef4b68-126c-4613-b630-85a68dbbcc25;where is Amiens located in France
1978;dbf62e4f-2f1a-46fc-bf37-ba1795a1ef36;where is Hersey Michigan
1979;c5a293ab-3d5c-487c-932b-5e00f661b1c3;where is Crossville Tennessee
1980;4f59969d-e880-421d-818b-aa51a9d86b97;where is vista California
1981;6e588510-a850-4281-a0e5-6b26be9ac2b3;where is Baldwin Florida
1982;7d084258-a0f0-4f2b-80a4-88c80e8c939d;where can i buy Michigan paste in New Jersey
1983;c72e3c66-ad6b-476f-9c1b-d6c034d403d3;where is the statue of a guy holding a Coke
1984;98616ddb-a8b1-4d14-bc26-f5ec7fdae2d3;where is Millsap Texas located
1985;4a1c8c4d-c72e-4363-b40a-a5af5f8f6cd1;where is the cabin filter located on a Fiat Panda
1986;ccbb21e0-75e4-4186-84c2-6abde2b80c71;what is near Stephens City Virginia
1987;796899ab-e24f-4684-b807-f682ed603730;where is modern Ophir
1988;14ea7d3d-61d5-48c0-882d-fa94c19abf0e;where is the Trailer park boys set
1989;febeaac6-cd14-4ffd-92d0-83561c0d65c7;what terminal does german wings fly into in Manchester Airport
1990;3aa91609-d776-4ef0-a726-5472db551159;where is St Mary Kansas
1991;b2175e6f-5041-4ec2-a6a5-4f93647a1ae0;where is Talladega
1992;080e4a59-e808-4019-a51f-d1ac52a5d5fb;what is the main tourist attraction in Hadong south Korea
1993;ec38df06-251a-426f-888a-76ae646376e7;where is death Plateau
1994;c0a5796e-0007-479c-945b-fd736c99370a;where was Playland
1995;1b696e79-2197-412b-be77-c04fdc8c91e1;where is highgarden where the Tyrells are from
1996;5b861a14-e453-4fc2-9ecd-cd83cf5ad66a;where is Ghent Kentucky
1997;025d317c-165a-438a-9b3c-0d204b9fe455;where is St Kitts located in Georgia
1998;f7bd2787-a097-47f6-bbbd-7a0578fc20d2;where are the sinkholes in Texas
1999;72d84fab-a167-4714-97e5-588ea53e0228;where can you hunt in the Delatite arm Eildon
2000;84f0240d-efc2-4b27-8387-abe81b7892f1;where is Henry County Airport
2001;e24e8f25-89d8-4e7f-98f0-a67f289cb592;where is Highlands Texas
2002;beefdb56-db2c-4b6e-a950-346a991958f7;where is big Stump in California
2003;51a41551-3d56-425b-9a50-4b6b0c16ccc2;where is Sunbury ohio located
2004;fa13d469-30ff-4ed8-9fd4-b79af70e2cda;where is Whiteville Tennessee
2005;ef34e57f-bc4d-4f0c-8e18-9bef0033836c;where sailors Port Chicago exonerated
2006;4f673218-e79f-4370-9918-648dee431180;what state is senator McCain
2007;ee7f952c-abf2-48d2-8413-7650080f41cf;where is Little Compton Rhode Island
2008;c7d8c0a2-4ea9-4fd0-838a-a19dbe731e92;where is Stacy Minnesota
2009;48eef0c3-9c8d-48c6-bced-d327c9554f6b;what is the Wrigley Mansion
2010;631ee3ad-607a-4236-9c0f-aa154c6f1b04;where is Beaufort South Carolina
2011;95f07027-fae0-4fd5-a0bc-773a368bc58f;where is halifax Massachusetts
2012;7981a0b0-b29c-4c92-a4ca-6089e327ccbf;where is Steeple Chase
2013;5b64bf5e-c4e5-4652-a46c-3a29b3064d40;where is alfred Hitchcock in Topaz
2014;355e906c-d477-414c-8b36-5b632da180c4;where did they take Lincoln after he got shot
2015;d12c5f4d-5cc2-47b2-a15a-f9b53d606d80;where is College Grove Tennessee
2016;ebb06f5d-44b9-456b-82fd-43acf9a96d0b;where is the source of the Amazon River
2017;ce703f65-73cd-43a4-937f-283e453b9c38;where is Pope Valley
2018;e33ff476-1b59-42d3-9811-09fb2ef5a63b;where is Gaineswood located in Alabama
2019;24356692-44c3-4a83-a002-5ee54989efe0;where is Flower Mound Texas located
2020;cac306bc-1deb-4fed-b188-e1c14c010597;where do the Colorado rockies stay in Miami
2021;db7e63ee-60cc-4d17-be64-6e6a1b2c041a;where is Pascoli
2022;daf5c9aa-497c-4fa7-9fa7-5d9dec60bf0a;where is Gyeongsangnam do
2023;4039a226-1567-4503-a639-b00f1f5d949f;where is Quincy Market in Boston
2024;2de81810-8859-4070-b194-5abedc5f3b23;where is Elko nevada
2025;6f461110-4183-4e6e-ad28-7732b52941e5;where is Moscow
2026;70121eb5-5870-455c-9cfc-d4b4bd2172dd;where is City of Sheridan
2027;39ef7da6-1d91-4a43-85c0-73982f0232f9;what region of the world is Warsaw
2028;b2bbe7fc-d16b-4aaa-ae33-dff09f912575;where is Maine in the United States
2029;c2a8d10f-3199-44ff-82a5-55fc188e6395;where is Amesbury Massachusetts located
2030;69c726e2-4aa7-4ae4-9b8b-c096fc0d43d6;where is Tews Falls
2031;0ca62602-4431-4a90-8be5-9afc03247b9d;where is 3 Mile Island
2032;e7f45d3e-a259-4b9f-a0da-320dee0a5bec;where is Kootenai Montana
2033;5d8a496c-97b2-4fbf-8f2d-a1d20dd49a94;what time zone is Utah located in
2034;17739b33-6072-4d9d-9544-0475eb657f8a;where is Mystic Falls
2035;ef64a795-ae79-445d-be1b-5578c1ece5b7;where is mesa Arizona
2036;ad7d0a27-82c5-41d1-99b5-1a8dc93d8c68;where is Latham New York
2037;06886178-0ad7-471a-9686-ced71968576c;where is University of Wisconsin located
2038;c3009ae3-d3db-4c35-b66f-c25e392bd255;where is Potosi Missouri
2039;393f7c0d-2a09-4ec9-abe4-137560e62f21;where is Rockaway Beach Missouri
2040;cd547bcb-ea6a-429e-8f89-0688ef96f102;what town is highland New York in
2041;23061248-43b0-4e7f-b677-f831dbcba68c;where is Whitestown New York
2042;3694c2e4-e5e7-4f5d-b2e7-79a7ee81928d;where is Toulouse in France
2043;a02ab044-6817-4f32-a47b-34db1a056bbc;where is Riyadh located
2044;6bf10fac-a4f4-4b91-9221-f398fe448580;where is Camp Smith
2045;81ddbf7c-1fe0-4c7f-b3c6-b868ce9fcd32;where is Lake Blackshear located
2046;c7352a67-bc53-4ff1-b326-1e9b886508f2;where is Paihia
2047;51c1059d-6543-40c6-aed7-0683c0e669d1;where is the nearest Uber
2048;cc56440d-3672-422f-8042-fe9a35c36c5d;where is Huntland Tennessee
2049;efd46ca2-b154-4a24-8165-910f5fc6ab1e;where is Kenilworth New Jersey
2050;3439a37e-8ed7-4422-8c72-972848fc7d3c;where is Appleton City Missouri
2051;8ebe8faa-7016-4e9a-8748-1c21a8659199;where is Smith Mountain
2052;687f7d05-632f-4bc8-ab45-07d4eaeef044;where is the sea of Cortez located
2053;c39b6442-5bf9-48ef-bd72-9cc1e240da59;where is Flamingo coast Mexico
2054;82e9dcb8-2839-49bd-a9ee-76aea238096d;what province in Egypt is Cairo
